(20, 18244)
(20, 18631)
(20, 18955)
(28, 1872)
(28, 2543)
(28, 2659)
(28, 2862)
(28, 2978)
(28, 3257)
(28, 4657)
(28, 5470)
(28, 6412)
(28, 6949)
(28, 7610)
(28, 7992)
(28, 9004)
(28, 10389)
(28, 11141)
(28, 13037)
(28, 13378)
(28, 13405)
(28, 14661)
(28, 14745)
(28, 15178)
(28, 15200)
(28, 15496)
(28, 15778)
(28, 16727)
(28, 17248)
(28, 17845)
(28, 19194)
(35, 205)
(35, 1565)
(35, 1865)
(35, 1989)
(35, 2217)
(35, 3279)
(35, 3369)
(35, 6463)
(35, 7335)
(35, 7399)
(35, 7409)
(35, 7468)
(35, 7689)
(35, 8197)
(35, 8855)
(35, 8886)
(35, 9275)
(35, 11084)
(35, 11823)
(35, 11898)
(35, 12052)
(35, 12332)
(35, 12349)
(35, 12439)
(35, 12724)
(35, 13801)
(35, 14107)
(35, 14280)
(35, 14317)
(35, 15591)
(35, 15592)
(35, 15620)
(35, 16033)
(35, 16754)
(35, 17111)
(21, 1945)
(21, 3124)
(21, 4279)
(21, 4409)
(21, 4428)
(21, 4697)
(21, 5395)
(21, 5434)
(21, 5596)
(21, 6452)
(21, 8247)
(21, 11186)
(21, 11372)
(21, 11894)
(21, 12918)
(21, 14994)
(21, 15864)
(21, 17590)
(21, 18786)
(21, 18957)
(21, 19288)
(60, 370)
(60, 804)
(60, 840)
(60, 981)
(60, 1425)
(60, 2790)
(60, 2815)
(60, 3207)
(60, 3232)
(60, 3307)
(60, 3805)
(60, 3984)
(60, 4246)
(60, 4254)
(60, 4436)
(60, 4696)
(60, 4912)
(60, 4932)
(60, 4980)
(60, 5103)
(60, 5104)
(60, 5174)
(60, 5276)
(60, 5604)
(60, 6684)
(60, 7475)
(60, 7669)
(60, 8263)
(60, 8399)
(60, 8817)
(60, 8862)
(60, 8974)
(60, 9068)
(60, 9081)
(60, 9256)
(60, 9495)
(60, 9602)
(60, 9931)
(60, 10258)
(60, 10796)
(60, 11478)
(60, 11977)
(60, 12019)
(60, 12564)
(60, 12710)
(60, 13675)
(60, 13989)
(60, 14006)
(60, 15305)
(60, 15376)
(60, 15513)
(60, 15866)
(60, 16355)
(60, 16794)
(60, 17072)
(60, 17116)
(60, 17228)
(60, 17301)
(60, 18067)
(60, 18080)
(67, 617)
(67, 1221)
(67, 1484)
(67, 1510)
(67, 1612)
(67, 1882)
(67, 2588)
(67, 3126)
(67, 3754)
(67, 3840)
(67, 3946)
(67, 4193)
(67, 4542)
(67, 4832)
(67, 5402)
(67, 5483)
(67, 5577)
(67, 5608)
(67, 5652)
(67, 5814)
(67, 5896)
(67, 7083)
(67, 7504)
(67, 7620)
(67, 7624)
(67, 7681)
(67, 7743)
(67, 7847)
(67, 8756)
(67, 9055)
(67, 9902)
(67, 10277)
(67, 10589)
(67, 10767)
(67, 10801)
(67, 10995)
(67, 11024)
(67, 11107)
(67, 11122)
(67, 12001)
(67, 12109)
(67, 12802)
(67, 12926)
(67, 12965)
(67, 13031)
(67, 13335)
(67, 13542)
(67, 13777)
(67, 14537)
(67, 14682)
(67, 14821)
(67, 14977)
(67, 15427)
(67, 16297)
(67, 16615)
(67, 16650)
(67, 16990)
(67, 17122)
(67, 17191)
(67, 17300)
(67, 17350)
(67, 17951)
(67, 18023)
(67, 18274)
(67, 18366)
(67, 19166)
(67, 19259)
(26, 48)
(26, 787)
(26, 4142)
(26, 4445)
(26, 5348)
(26, 6077)
(26, 6120)
(26, 6347)
(26, 7130)
(26, 9264)
(26, 9519)
(26, 10185)
(26, 10279)
(26, 10383)
(26, 10896)
(26, 11055)
(26, 11113)
(26, 11816)
(26, 12102)
(26, 12349)
(26, 13597)
(26, 14284)
(26, 14317)
(26, 14727)
(26, 17649)
(26, 17839)
(30, 1253)
(30, 1785)
(30, 3062)
(30, 5178)
(30, 5440)
(30, 5467)
(30, 5809)
(30, 5839)
(30, 5908)
(30, 6302)
(30, 7296)
(30, 7307)
(30, 7399)
(30, 7842)
(30, 9014)
(30, 9083)
(30, 9471)
(30, 10600)
(30, 11468)
(30, 11546)
(30, 11811)
(30, 11816)
(30, 12844)
(30, 13020)
(30, 13940)
(30, 14414)
(30, 14727)
(30, 15788)
(30, 15925)
(30, 16140)
(75, 887)
(75, 1292)
(75, 1775)
(75, 1842)
(75, 2278)
(75, 2346)
(75, 3062)
(75, 3245)
(75, 3629)
(75, 4646)
(75, 5372)
(75, 5487)
(75, 5809)
(75, 5951)
(75, 6018)
(75, 6049)
(75, 6316)
(75, 6919)
(75, 6938)
(75, 7706)
(75, 7708)
(75, 8172)
(75, 8201)
(75, 8300)
(75, 8382)
(75, 8396)
(75, 8708)
(75, 9047)
(75, 9130)
(75, 9199)
(75, 9203)
(75, 9409)
(75, 9431)
(75, 9471)
(75, 9491)
(75, 10769)
(75, 11091)
(75, 11437)
(75, 11816)
(75, 11823)
(75, 11883)
(75, 11997)
(75, 12164)
(75, 12191)
(75, 12250)
(75, 12475)
(75, 13046)
(75, 13364)
(75, 13632)
(75, 13912)
(75, 14284)
(75, 14651)
(75, 14749)
(75, 14789)
(75, 14862)
(75, 15100)
(75, 15299)
(75, 15591)
(75, 15592)
(75, 16387)
(75, 17219)
(75, 17324)
(75, 17332)
(75, 17649)
(75, 18056)
(75, 18219)
(75, 18301)
(75, 18709)
(75, 18831)
(75, 18849)
(75, 18979)
(75, 19087)
(75, 19317)
(75, 19324)
(75, 19517)
(40, 48)
(40, 110)
(40, 283)
(40, 787)
(40, 1785)
(40, 1842)
(40, 2120)
(40, 2584)
(40, 3491)
(40, 3716)
(40, 3748)
(40, 4445)
(40, 4667)
(40, 4751)
(40, 5348)
(40, 5709)
(40, 6798)
(40, 7130)
(40, 7370)
(40, 7399)
(40, 8417)
(40, 8426)
(40, 8886)
(40, 8919)
(40, 9471)
(40, 10279)
(40, 11113)
(40, 11898)
(40, 13464)
(40, 13549)
(40, 13801)
(40, 14317)
(40, 14727)
(40, 14742)
(40, 15114)
(40, 15582)
(40, 15925)
(40, 16033)
(40, 16778)
(40, 18870)
(77, 141)
(77, 165)
(77, 340)
(77, 463)
(77, 616)
(77, 755)
(77, 1437)
(77, 1448)
(77, 2337)
(77, 2819)
(77, 2994)
(77, 3336)
(77, 3433)
(77, 3539)
(77, 3575)
(77, 3923)
(77, 4064)
(77, 4065)
(77, 4296)
(77, 4299)
(77, 4930)
(77, 5051)
(77, 5462)
(77, 5693)
(77, 5890)
(77, 5944)
(77, 5953)
(77, 7030)
(77, 7415)
(77, 7434)
(77, 8393)
(77, 8449)
(77, 8787)
(77, 9278)
(77, 9286)
(77, 9322)
(77, 9371)
(77, 9775)
(77, 9946)
(77, 10147)
(77, 10150)
(77, 10683)
(77, 10854)
(77, 10861)
(77, 10862)
(77, 11229)
(77, 11520)
(77, 11747)
(77, 11882)
(77, 12074)
(77, 12292)
(77, 12499)
(77, 12634)
(77, 13714)
(77, 14390)
(77, 14815)
(77, 14999)
(77, 15446)
(77, 15776)
(77, 16106)
(77, 16461)
(77, 16866)
(77, 16921)
(77, 17665)
(77, 17861)
(77, 18073)
(77, 18097)
(77, 18221)
(77, 18224)
(77, 18230)
(77, 18300)
(77, 18331)
(77, 18512)
(77, 18887)
(77, 18942)
(77, 19171)
(77, 19441)
(38, 286)
(38, 372)
(38, 1045)
(38, 1244)
(38, 1891)
(38, 1907)
(38, 2406)
(38, 3165)
(38, 3654)
(38, 4455)
(38, 4513)
(38, 4544)
(38, 4546)
(38, 4823)
(38, 5839)
(38, 7665)
(38, 8038)
(38, 8859)
(38, 9250)
(38, 9806)
(38, 10103)
(38, 10510)
(38, 10628)
(38, 10633)
(38, 10748)
(38, 10754)
(38, 11056)
(38, 11064)
(38, 11442)
(38, 11674)
(38, 11848)
(38, 12145)
(38, 12974)
(38, 14305)
(38, 14473)
(38, 18341)
(38, 18622)
(38, 18728)
(125, 60)
(125, 97)
(125, 535)
(125, 611)
(125, 687)
(125, 786)
(125, 979)
(125, 985)
(125, 1119)
(125, 1172)
(125, 1237)
(125, 1406)
(125, 1521)
(125, 1695)
(125, 1769)
(125, 1842)
(125, 2116)
(125, 2388)
(125, 2523)
(125, 2571)
(125, 2605)
(125, 2629)
(125, 2646)
(125, 2817)
(125, 2927)
(125, 2969)
(125, 3105)
(125, 3209)
(125, 3524)
(125, 3545)
(125, 3710)
(125, 3827)
(125, 3854)
(125, 3966)
(125, 4118)
(125, 4229)
(125, 4264)
(125, 4531)
(125, 4647)
(125, 4808)
(125, 5112)
(125, 5431)
(125, 5574)
(125, 5813)
(125, 5816)
(125, 6102)
(125, 6203)
(125, 6599)
(125, 6624)
(125, 6729)
(125, 6825)
(125, 7006)
(125, 7079)
(125, 7176)
(125, 7379)
(125, 7396)
(125, 7757)
(125, 7830)
(125, 8209)
(125, 8284)
(125, 8322)
(125, 8384)
(125, 8504)
(125, 9102)
(125, 9365)
(125, 9471)
(125, 9548)
(125, 9551)
(125, 9885)
(125, 9974)
(125, 10050)
(125, 10325)
(125, 10769)
(125, 10799)
(125, 10960)
(125, 10981)
(125, 11009)
(125, 11013)
(125, 11457)
(125, 11464)
(125, 11483)
(125, 11773)
(125, 12164)
(125, 12314)
(125, 12573)
(125, 13020)
(125, 13326)
(125, 13502)
(125, 13529)
(125, 13596)
(125, 13632)
(125, 13685)
(125, 14165)
(125, 14283)
(125, 14341)
(125, 14651)
(125, 14862)
(125, 14995)
(125, 15079)
(125, 15127)
(125, 15567)
(125, 15591)
(125, 15592)
(125, 15692)
(125, 15704)
(125, 15734)
(125, 15762)
(125, 15936)
(125, 16016)
(125, 16083)
(125, 16184)
(125, 16387)
(125, 16435)
(125, 16832)
(125, 17299)
(125, 17389)
(125, 17616)
(125, 17731)
(125, 18264)
(125, 18639)
(125, 18771)
(125, 19098)
(125, 19168)
(125, 19344)
(125, 19354)
(34, 1373)
(34, 1581)
(34, 1721)
(34, 2031)
(34, 2241)
(34, 3667)
(34, 4421)
(34, 4645)
(34, 4893)
(34, 6336)
(34, 6413)
(34, 7379)
(34, 7711)
(34, 7744)
(34, 8476)
(34, 8550)
(34, 8753)
(34, 9181)
(34, 10087)
(34, 10088)
(34, 11809)
(34, 12592)
(34, 13746)
(34, 13882)
(34, 14624)
(34, 14900)
(34, 15498)
(34, 16468)
(34, 16717)
(34, 18867)
(34, 18897)
(34, 18898)
(34, 19114)
(34, 19270)
(36, 1398)
(36, 1581)
(36, 1721)
(36, 2031)
(36, 3667)
(36, 4402)
(36, 4645)
(36, 4893)
(36, 4976)
(36, 6413)
(36, 7711)
(36, 7744)
(36, 8289)
(36, 8542)
(36, 8961)
(36, 9181)
(36, 9225)
(36, 10087)
(36, 10088)
(36, 11399)
(36, 11499)
(36, 11809)
(36, 12592)
(36, 12711)
(36, 12811)
(36, 13305)
(36, 13746)
(36, 14269)
(36, 14603)
(36, 14626)
(36, 15498)
(36, 16717)
(36, 16823)
(36, 16945)
(36, 18145)
(36, 18898)
(39, 472)
(39, 2298)
(39, 2442)
(39, 2852)
(39, 2903)
(39, 4449)
(39, 4534)
(39, 4541)
(39, 4838)
(39, 5730)
(39, 6375)
(39, 8436)
(39, 8799)
(39, 9452)
(39, 9515)
(39, 9963)
(39, 10215)
(39, 11024)
(39, 11111)
(39, 11827)
(39, 12771)
(39, 13018)
(39, 13947)
(39, 14156)
(39, 14272)
(39, 15742)
(39, 16316)
(39, 16757)
(39, 16963)
(39, 17215)
(39, 17359)
(39, 17485)
(39, 17547)
(39, 18662)
(39, 18736)
(39, 19045)
(39, 19299)
(39, 19407)
(39, 19490)
(53, 160)
(53, 759)
(53, 1063)
(53, 1269)
(53, 1573)
(53, 2094)
(53, 2401)
(53, 2462)
(53, 2549)
(53, 2562)
(53, 2740)
(53, 3439)
(53, 3448)
(53, 4001)
(53, 4149)
(53, 4191)
(53, 4553)
(53, 4633)
(53, 5596)
(53, 5765)
(53, 5789)
(53, 6019)
(53, 6223)
(53, 6247)
(53, 6513)
(53, 6663)
(53, 7380)
(53, 7638)
(53, 8046)
(53, 8992)
(53, 9042)
(53, 9179)
(53, 9475)
(53, 9975)
(53, 10921)
(53, 11450)
(53, 11487)
(53, 11806)
(53, 12315)
(53, 13753)
(53, 14992)
(53, 16168)
(53, 16547)
(53, 16568)
(53, 16858)
(53, 16869)
(53, 17017)
(53, 17282)
(53, 17786)
(53, 18859)
(53, 19128)
(53, 19374)
(53, 19398)
(41, 338)
(41, 845)
(41, 849)
(41, 928)
(41, 1319)
(41, 1702)
(41, 1704)
(41, 1902)
(41, 2744)
(41, 2860)
(41, 3692)
(41, 3751)
(41, 3938)
(41, 4343)
(41, 6185)
(41, 6806)
(41, 7100)
(41, 7892)
(41, 9650)
(41, 9942)
(41, 10221)
(41, 10606)
(41, 10919)
(41, 11997)
(41, 13020)
(41, 13345)
(41, 13364)
(41, 13832)
(41, 14002)
(41, 14926)
(41, 15280)
(41, 15687)
(41, 15881)
(41, 15944)
(41, 16531)
(41, 16856)
(41, 16919)
(41, 17493)
(41, 18065)
(41, 18255)
(41, 18952)
(74, 147)
(74, 253)
(74, 901)
(74, 903)
(74, 1056)
(74, 1456)
(74, 1814)
(74, 1835)
(74, 2854)
(74, 3082)
(74, 3137)
(74, 3142)
(74, 3331)
(74, 3609)
(74, 3653)
(74, 3772)
(74, 4099)
(74, 4152)
(74, 4297)
(74, 4298)
(74, 4340)
(74, 4860)
(74, 5029)
(74, 5104)
(74, 6039)
(74, 6531)
(74, 7120)
(74, 7191)
(74, 7210)
(74, 7534)
(74, 7537)
(74, 7971)
(74, 8356)
(74, 8685)
(74, 8687)
(74, 8730)
(74, 8772)
(74, 9103)
(74, 9649)
(74, 9769)
(74, 9808)
(74, 10350)
(74, 10451)
(74, 10629)
(74, 11049)
(74, 11178)
(74, 11244)
(74, 11390)
(74, 11467)
(74, 11881)
(74, 11894)
(74, 12960)
(74, 13606)
(74, 13925)
(74, 14512)
(74, 15239)
(74, 15377)
(74, 15840)
(74, 15851)
(74, 15916)
(74, 16028)
(74, 16622)
(74, 16626)
(74, 16637)
(74, 16958)
(74, 17015)
(74, 17380)
(74, 17415)
(74, 17645)
(74, 17709)
(74, 18233)
(74, 18701)
(74, 18720)
(74, 18906)
(50, 465)
(50, 1373)
(50, 1423)
(50, 1721)
(50, 2031)
(50, 3017)
(50, 3667)
(50, 3805)
(50, 4281)
(50, 4402)
(50, 4421)
(50, 4976)
(50, 5830)
(50, 6336)
(50, 7376)
(50, 7711)
(50, 8728)
(50, 9856)
(50, 9938)
(50, 10087)
(50, 10088)
(50, 11121)
(50, 11409)
(50, 11450)
(50, 11640)
(50, 11809)
(50, 11894)
(50, 12462)
(50, 12463)
(50, 12592)
(50, 12937)
(50, 13305)
(50, 13380)
(50, 13746)
(50, 13882)
(50, 13997)
(50, 14077)
(50, 14269)
(50, 15141)
(50, 16640)
(50, 16717)
(50, 17151)
(50, 17590)
(50, 18145)
(50, 18354)
(50, 18792)
(50, 18824)
(50, 18897)
(50, 18898)
(50, 19270)
(83, 364)
(83, 420)
(83, 876)
(83, 1049)
(83, 1460)
(83, 1534)
(83, 2468)
(83, 2599)
(83, 2658)
(83, 2876)
(83, 3023)
(83, 3243)
(83, 3282)
(83, 3898)
(83, 4102)
(83, 4547)
(83, 4709)
(83, 4913)
(83, 4972)
(83, 5079)
(83, 5371)
(83, 5745)
(83, 5875)
(83, 6182)
(83, 6414)
(83, 6574)
(83, 6752)
(83, 7948)
(83, 7980)
(83, 8198)
(83, 8240)
(83, 8599)
(83, 9121)
(83, 9258)
(83, 9304)
(83, 9420)
(83, 9505)
(83, 9905)
(83, 10072)
(83, 10218)
(83, 10682)
(83, 10712)
(83, 10969)
(83, 11256)
(83, 11324)
(83, 11523)
(83, 11542)
(83, 11552)
(83, 11680)
(83, 12224)
(83, 12859)
(83, 13126)
(83, 13171)
(83, 13223)
(83, 13227)
(83, 13583)
(83, 13602)
(83, 13814)
(83, 14011)
(83, 14254)
(83, 15013)
(83, 15046)
(83, 15057)
(83, 15075)
(83, 15120)
(83, 15426)
(83, 15651)
(83, 15752)
(83, 16169)
(83, 16694)
(83, 16812)
(83, 16941)
(83, 17087)
(83, 17433)
(83, 17939)
(83, 17969)
(83, 18055)
(83, 18594)
(83, 18790)
(83, 18972)
(83, 19124)
(83, 19335)
(83, 19426)
(42, 629)
(42, 878)
(42, 1209)
(42, 1324)
(42, 2579)
(42, 2919)
(42, 3390)
(42, 3712)
(42, 4477)
(42, 4750)
(42, 4946)
(42, 5872)
(42, 5888)
(42, 5954)
(42, 6031)
(42, 6159)
(42, 7596)
(42, 8509)
(42, 9035)
(42, 9070)
(42, 9455)
(42, 9758)
(42, 10556)
(42, 11024)
(42, 11245)
(42, 11249)
(42, 11795)
(42, 12310)
(42, 12389)
(42, 12731)
(42, 14397)
(42, 14453)
(42, 15712)
(42, 15766)
(42, 16089)
(42, 16179)
(42, 17242)
(42, 17686)
(42, 18221)
(42, 18534)
(42, 19393)
(42, 19635)
(44, 242)
(44, 410)
(44, 533)
(44, 778)
(44, 2708)
(44, 4237)
(44, 4397)
(44, 4544)
(44, 4546)
(44, 5565)
(44, 6501)
(44, 6721)
(44, 7307)
(44, 7316)
(44, 7629)
(44, 7659)
(44, 7712)
(44, 7997)
(44, 8106)
(44, 8352)
(44, 9193)
(44, 10198)
(44, 10269)
(44, 11335)
(44, 11526)
(44, 11595)
(44, 13675)
(44, 13940)
(44, 13975)
(44, 14123)
(44, 14279)
(44, 14742)
(44, 15044)
(44, 15390)
(44, 16140)
(44, 16175)
(44, 16949)
(44, 17899)
(44, 17932)
(44, 18315)
(44, 18740)
(44, 18757)
(44, 18811)
(44, 19040)
(57, 147)
(57, 901)
(57, 903)
(57, 1055)
(57, 1056)
(57, 1835)
(57, 3137)
(57, 3331)
(57, 3609)
(57, 3653)
(57, 3733)
(57, 3772)
(57, 4152)
(57, 4298)
(57, 4340)
(57, 5029)
(57, 5089)
(57, 5104)
(57, 5871)
(57, 6531)
(57, 7191)
(57, 7239)
(57, 7534)
(57, 7716)
(57, 8356)
(57, 8685)
(57, 8687)
(57, 8772)
(57, 9649)
(57, 9808)
(57, 10451)
(57, 10629)
(57, 11049)
(57, 11178)
(57, 11262)
(57, 11390)
(57, 11881)
(57, 11894)
(57, 12960)
(57, 13705)
(57, 13925)
(57, 14512)
(57, 14654)
(57, 15377)
(57, 15840)
(57, 15916)
(57, 16028)
(57, 16100)
(57, 16626)
(57, 16637)
(57, 16958)
(57, 17415)
(57, 17645)
(57, 17709)
(57, 18701)
(57, 18906)
(57, 19005)
(33, 1076)
(33, 1146)
(33, 1235)
(33, 1349)
(33, 1807)
(33, 2336)
(33, 2475)
(33, 2602)
(33, 3060)
(33, 4185)
(33, 4638)
(33, 6258)
(33, 6899)
(33, 7232)
(33, 7273)
(33, 7839)
(33, 8757)
(33, 10604)
(33, 10754)
(33, 11096)
(33, 11749)
(33, 11847)
(33, 12017)
(33, 12561)
(33, 13565)
(33, 14988)
(33, 15788)
(33, 16482)
(33, 16778)
(33, 18468)
(33, 18812)
(33, 19305)
(33, 19661)
(32, 164)
(32, 1373)
(32, 1425)
(32, 3667)
(32, 4421)
(32, 4893)
(32, 5713)
(32, 6244)
(32, 6336)
(32, 7711)
(32, 7731)
(32, 7744)
(32, 8822)
(32, 9548)
(32, 10087)
(32, 10884)
(32, 10886)
(32, 12012)
(32, 12592)
(32, 12726)
(32, 13746)
(32, 13783)
(32, 14243)
(32, 14624)
(32, 15730)
(32, 16640)
(32, 16999)
(32, 17019)
(32, 18145)
(32, 18898)
(32, 19151)
(32, 19270)
(121, 205)
(121, 224)
(121, 339)
(121, 658)
(121, 724)
(121, 953)
(121, 973)
(121, 1014)
(121, 1142)
(121, 1249)
(121, 1553)
(121, 1690)
(121, 1983)
(121, 2004)
(121, 2502)
(121, 2510)
(121, 2660)
(121, 2798)
(121, 3012)
(121, 3308)
(121, 3400)
(121, 3518)
(121, 3670)
(121, 3831)
(121, 3887)
(121, 4327)
(121, 4650)
(121, 4907)
(121, 4908)
(121, 5033)
(121, 5090)
(121, 5108)
(121, 5129)
(121, 5150)
(121, 5786)
(121, 5970)
(121, 5974)
(121, 6183)
(121, 6388)
(121, 6569)
(121, 6599)
(121, 6628)
(121, 6659)
(121, 6710)
(121, 6735)
(121, 7041)
(121, 7469)
(121, 7563)
(121, 7774)
(121, 8128)
(121, 8612)
(121, 8861)
(121, 8862)
(121, 8902)
(121, 8926)
(121, 9178)
(121, 9389)
(121, 9402)
(121, 9614)
(121, 9723)
(121, 9951)
(121, 10005)
(121, 10034)
(121, 10244)
(121, 10324)
(121, 10373)
(121, 10422)
(121, 10461)
(121, 10603)
(121, 10610)
(121, 10717)
(121, 11106)
(121, 11321)
(121, 11616)
(121, 11642)
(121, 11674)
(121, 11858)
(121, 12000)
(121, 12223)
(121, 12240)
(121, 12241)
(121, 12446)
(121, 12459)
(121, 12879)
(121, 12998)
(121, 13266)
(121, 13345)
(121, 13573)
(121, 13582)
(121, 14054)
(121, 14057)
(121, 14277)
(121, 14287)
(121, 14306)
(121, 14309)
(121, 14761)
(121, 14779)
(121, 14821)
(121, 14980)
(121, 15045)
(121, 15283)
(121, 15643)
(121, 16031)
(121, 16033)
(121, 16386)
(121, 16584)
(121, 16729)
(121, 16843)
(121, 16882)
(121, 17045)
(121, 17146)
(121, 17198)
(121, 18100)
(121, 18234)
(121, 18268)
(121, 18789)
(121, 18869)
(121, 19093)
(121, 19125)
(121, 19181)
(121, 19712)
(49, 366)
(49, 616)
(49, 1156)
(49, 1233)
(49, 2223)
(49, 2974)
(49, 3082)
(49, 3606)
